custom_id,sec_code,chunk_index,chunk_count,chunk_token_proxy,glm4_tokens,compact_chars
688186_1207242846_tok_chunk_0011,688186,11,16,3698.0,6015,7395
688186_1207242846_tok_chunk_0012,688186,12,16,3623.0,5042,7246
688186_1207242846_tok_chunk_0013,688186,13,16,3990.0,6987,7979
688186_1207242846_tok_chunk_0014,688186,14,16,3750.0,5507,7500
688186_1207242846_tok_chunk_0015,688186,15,16,3953.0,6002,7906
688186_1207242846_tok_chunk_0016,688186,16,16,2505.0,4236,5010
688187_1210948907_tok_chunk_0001,688187,1,15,3917.0,5448,7833
688187_1210948907_tok_chunk_0002,688187,2,15,3929.0,5222,7858
688187_1210948907_tok_chunk_0003,688187,3,15,3989.0,5318,7977
688187_1210948907_tok_chunk_0004,688187,4,15,3999.0,5486,7998
688187_1210948907_tok_chunk_0005,688187,5,15,3983.0,5222,7965
688187_1210948907_tok_chunk_0006,688187,6,15,3952.0,5286,7903
688187_1210948907_tok_chunk_0007,688187,7,15,3879.0,4995,7757
688187_1210948907_tok_chunk_0008,688187,8,15,3886.0,5567,7771
688187_1210948907_tok_chunk_0009,688187,9,15,3956.0,6087,7912
688187_1210948907_tok_chunk_0010,688187,10,15,3548.0,5914,7096
688187_1210948907_tok_chunk_0011,688187,11,15,3436.0,5454,6872
688187_1210948907_tok_chunk_0012,688187,12,15,3805.0,5291,7610
688187_1210948907_tok_chunk_0013,688187,13,15,3957.0,5931,7914
688187_1210948907_tok_chunk_0014,688187,14,15,3617.0,4787,7233
688187_1210948907_tok_chunk_0015,688187,15,15,2296.0,3096,4591
688188_1206491567_tok_chunk_0001,688188,1,15,3994.0,5340,7988
688188_1206491567_tok_chunk_0002,688188,2,15,3915.0,4810,7829
688188_1206491567_tok_chunk_0003,688188,3,15,3933.0,4809,7866
688188_1206491567_tok_chunk_0004,688188,4,15,3997.0,5086,7994
688188_1206491567_tok_chunk_0005,688188,5,15,3987.0,5562,7973
688188_1206491567_tok_chunk_0006,688188,6,15,3984.0,5849,7968
688188_1206491567_tok_chunk_0007,688188,7,15,3980.0,5691,7960
688188_1206491567_tok_chunk_0008,688188,8,15,3958.0,6181,7915
688188_1206491567_tok_chunk_0009,688188,9,15,3865.0,6243,7729
688188_1206491567_tok_chunk_0010,688188,10,15,3990.0,5356,7979
688188_1206491567_tok_chunk_0011,688188,11,15,3954.0,5383,7907
688188_1206491567_tok_chunk_0012,688188,12,15,3977.0,5415,7954
688188_1206491567_tok_chunk_0013,688188,13,15,3852.0,4790,7704
688188_1206491567_tok_chunk_0014,688188,14,15,3987.0,5183,7974
688188_1206491567_tok_chunk_0015,688188,15,15,2633.0,3440,5266
688189_1207387722_tok_chunk_0001,688189,1,19,3978.0,5384,7955
688189_1207387722_tok_chunk_0002,688189,2,19,3962.0,5198,7924
688189_1207387722_tok_chunk_0003,688189,3,19,3529.0,4478,7058
688189_1207387722_tok_chunk_0004,688189,4,19,3672.0,4514,7344
688189_1207387722_tok_chunk_0005,688189,5,19,3968.0,5370,7936
688189_1207387722_tok_chunk_0006,688189,6,19,3995.0,5364,7989
688189_1207387722_tok_chunk_0007,688189,7,19,3925.0,5064,7849
688189_1207387722_tok_chunk_0008,688189,8,19,3897.0,5534,7793
688189_1207387722_tok_chunk_0009,688189,9,19,3970.0,5462,7940
688189_1207387722_tok_chunk_0010,688189,10,19,3787.0,5233,7573
688189_1207387722_tok_chunk_0011,688189,11,19,3998.0,5284,7995
688189_1207387722_tok_chunk_0012,688189,12,19,3958.0,5331,7916
688189_1207387722_tok_chunk_0013,688189,13,19,3988.0,5937,7975
688189_1207387722_tok_chunk_0014,688189,14,19,3974.0,5921,7947
688189_1207387722_tok_chunk_0015,688189,15,19,3561.0,4938,7121
688189_1207387722_tok_chunk_0016,688189,16,19,3924.0,5445,7847
688189_1207387722_tok_chunk_0017,688189,17,19,3995.0,5569,7989
688189_1207387722_tok_chunk_0018,688189,18,19,3528.0,4834,7056
688189_1207387722_tok_chunk_0019,688189,19,19,3079.0,4110,6158
688190_1211660704_tok_chunk_0001,688190,1,11,3902.0,5245,7804
688190_1211660704_tok_chunk_0002,688190,2,11,3940.0,5267,7880
688190_1211660704_tok_chunk_0003,688190,3,11,3859.0,5101,7717
688190_1211660704_tok_chunk_0004,688190,4,11,3991.0,4922,7981
688190_1211660704_tok_chunk_0005,688190,5,11,3956.0,5757,7911
688190_1211660704_tok_chunk_0006,688190,6,11,3996.0,6168,7991
688190_1211660704_tok_chunk_0007,688190,7,11,3948.0,6013,7895
688190_1211660704_tok_chunk_0008,688190,8,11,3721.0,6077,7441
688190_1211660704_tok_chunk_0009,688190,9,11,3858.0,5816,7715
688190_1211660704_tok_chunk_0010,688190,10,11,3944.0,5869,7887
688190_1211660704_tok_chunk_0011,688190,11,11,2129.0,3040,4257
688191_1209567481_tok_chunk_0001,688191,1,14,3993.0,5115,7986
688191_1209567481_tok_chunk_0002,688191,2,14,3628.0,4913,7256
688191_1209567481_tok_chunk_0003,688191,3,14,3978.0,5501,7956
688191_1209567481_tok_chunk_0004,688191,4,14,3916.0,4940,7832
688191_1209567481_tok_chunk_0005,688191,5,14,3832.0,4856,7664
688191_1209567481_tok_chunk_0006,688191,6,14,3994.0,4921,7988
688191_1209567481_tok_chunk_0007,688191,7,14,3984.0,5774,7967
688191_1209567481_tok_chunk_0008,688191,8,14,3879.0,5784,7758
688191_1209567481_tok_chunk_0009,688191,9,14,3698.0,6387,7396
688191_1209567481_tok_chunk_0010,688191,10,14,3494.0,6182,6988
688191_1209567481_tok_chunk_0011,688191,11,14,4000.0,6769,7999
688191_1209567481_tok_chunk_0012,688191,12,14,3643.0,5243,7286
688191_1209567481_tok_chunk_0013,688191,13,14,3997.0,5839,7994
688191_1209567481_tok_chunk_0014,688191,14,14,3124.0,4578,6247
688192_1211821883_tok_chunk_0001,688192,1,14,3902.0,5391,7803
688192_1211821883_tok_chunk_0002,688192,2,14,3752.0,4961,7503
688192_1211821883_tok_chunk_0003,688192,3,14,3898.0,5587,7796
688192_1211821883_tok_chunk_0004,688192,4,14,3959.0,5477,7918
688192_1211821883_tok_chunk_0005,688192,5,14,3989.0,5360,7978
688192_1211821883_tok_chunk_0006,688192,6,14,3924.0,5403,7848
688192_1211821883_tok_chunk_0007,688192,7,14,3461.0,4896,6921
688192_1211821883_tok_chunk_0008,688192,8,14,3945.0,5325,7889
688192_1211821883_tok_chunk_0009,688192,9,14,3859.0,5975,7717
688192_1211821883_tok_chunk_0010,688192,10,14,3993.0,6187,7985
688192_1211821883_tok_chunk_0011,688192,11,14,3777.0,5084,7554
688192_1211821883_tok_chunk_0012,688192,12,14,3868.0,5164,7735
688192_1211821883_tok_chunk_0013,688192,13,14,3466.0,4493,6931
688192_1211821883_tok_chunk_0014,688192,14,14,3080.0,4180,6160
688193_1212670339_tok_chunk_0001,688193,1,15,3976.0,5958,7952
688193_1212670339_tok_chunk_0002,688193,2,15,3917.0,4809,7833
688193_1212670339_tok_chunk_0003,688193,3,15,3980.0,5334,7960
688193_1212670339_tok_chunk_0004,688193,4,15,3921.0,5126,7841
688193_1212670339_tok_chunk_0005,688193,5,15,3989.0,5392,7978
688193_1212670339_tok_chunk_0006,688193,6,15,3583.0,4920,7166
688193_1212670339_tok_chunk_0007,688193,7,15,3958.0,5773,7916
688193_1212670339_tok_chunk_0008,688193,8,15,3976.0,4892,7952
688193_1212670339_tok_chunk_0009,688193,9,15,3874.0,4888,7747
688193_1212670339_tok_chunk_0010,688193,10,15,3907.0,6302,7813
688193_1212670339_tok_chunk_0011,688193,11,15,3854.0,6255,7707
688193_1212670339_tok_chunk_0012,688193,12,15,3997.0,5952,7994
688193_1212670339_tok_chunk_0013,688193,13,15,3940.0,5137,7880
688193_1212670339_tok_chunk_0014,688193,14,15,3956.0,4401,7911
688193_1212670339_tok_chunk_0015,688193,15,15,2980.0,3982,5959
688195_1209420396_tok_chunk_0001,688195,1,11,3947.0,5456,7893
688195_1209420396_tok_chunk_0002,688195,2,11,3917.0,5490,7834
688195_1209420396_tok_chunk_0003,688195,3,11,3936.0,5088,7871
688195_1209420396_tok_chunk_0004,688195,4,11,3978.0,5066,7955
688195_1209420396_tok_chunk_0005,688195,5,11,3975.0,5340,7950
688195_1209420396_tok_chunk_0006,688195,6,11,3992.0,6154,7983
688195_1209420396_tok_chunk_0007,688195,7,11,3781.0,5769,7562
688195_1209420396_tok_chunk_0008,688195,8,11,3703.0,5930,7406
688195_1209420396_tok_chunk_0009,688195,9,11,3877.0,6042,7754
688195_1209420396_tok_chunk_0010,688195,10,11,3991.0,6052,7981
688195_1209420396_tok_chunk_0011,688195,11,11,1174.0,1371,2348
688196_1207092002_tok_chunk_0001,688196,1,20,3972.0,5618,7944
688196_1207092002_tok_chunk_0002,688196,2,20,3885.0,5311,7769
688196_1207092002_tok_chunk_0003,688196,3,20,3987.0,5575,7974
688196_1207092002_tok_chunk_0004,688196,4,20,3977.0,5246,7954
688196_1207092002_tok_chunk_0005,688196,5,20,3957.0,5739,7913
688196_1207092002_tok_chunk_0006,688196,6,20,3938.0,5168,7875
688196_1207092002_tok_chunk_0007,688196,7,20,3998.0,5603,7995
688196_1207092002_tok_chunk_0008,688196,8,20,3933.0,4770,7865
688196_1207092002_tok_chunk_0009,688196,9,20,3988.0,4853,7975
688196_1207092002_tok_chunk_0010,688196,10,20,3879.0,5298,7757
688196_1207092002_tok_chunk_0011,688196,11,20,3883.0,5690,7766
688196_1207092002_tok_chunk_0012,688196,12,20,3907.0,5135,7813
688196_1207092002_tok_chunk_0013,688196,13,20,3904.0,5574,7807
688196_1207092002_tok_chunk_0014,688196,14,20,3950.0,6335,7899
688196_1207092002_tok_chunk_0015,688196,15,20,3680.0,5330,7360
688196_1207092002_tok_chunk_0016,688196,16,20,3860.0,6476,7719
688196_1207092002_tok_chunk_0017,688196,17,20,3993.0,6100,7986
688196_1207092002_tok_chunk_0018,688196,18,20,3871.0,5918,7742
688196_1207092002_tok_chunk_0019,688196,19,20,3998.0,6663,7996
688196_1207092002_tok_chunk_0020,688196,20,20,2414.0,3226,4828
688197_1212608677_tok_chunk_0001,688197,1,11,3916.0,5555,7831
688197_1212608677_tok_chunk_0002,688197,2,11,3902.0,5820,7804
688197_1212608677_tok_chunk_0003,688197,3,11,3683.0,5309,7365
688197_1212608677_tok_chunk_0004,688197,4,11,3714.0,4983,7428
688197_1212608677_tok_chunk_0005,688197,5,11,3997.0,5504,7994
688197_1212608677_tok_chunk_0006,688197,6,11,3673.0,5353,7346
688197_1212608677_tok_chunk_0007,688197,7,11,3775.0,4719,7549
688197_1212608677_tok_chunk_0008,688197,8,11,3992.0,5281,7983
688197_1212608677_tok_chunk_0009,688197,9,11,3920.0,6839,7839
688197_1212608677_tok_chunk_0010,688197,10,11,3833.0,5387,7666
688197_1212608677_tok_chunk_0011,688197,11,11,908.0,1316,1816
688198_1207130602_tok_chunk_0001,688198,1,17,3971.0,5303,7942
688198_1207130602_tok_chunk_0002,688198,2,17,3991.0,5463,7982
688198_1207130602_tok_chunk_0003,688198,3,17,3585.0,4857,7169
688198_1207130602_tok_chunk_0004,688198,4,17,3618.0,5006,7236
688198_1207130602_tok_chunk_0005,688198,5,17,3964.0,5615,7928
688198_1207130602_tok_chunk_0006,688198,6,17,3930.0,5259,7859
688198_1207130602_tok_chunk_0007,688198,7,17,3954.0,5187,7907
688198_1207130602_tok_chunk_0008,688198,8,17,3970.0,5425,7939
688198_1207130602_tok_chunk_0009,688198,9,17,3886.0,5637,7771
688198_1207130602_tok_chunk_0010,688198,10,17,3940.0,6011,7879
688198_1207130602_tok_chunk_0011,688198,11,17,3927.0,6236,7854
688198_1207130602_tok_chunk_0012,688198,12,17,3903.0,6314,7805
688198_1207130602_tok_chunk_0013,688198,13,17,3605.0,5258,7209
688198_1207130602_tok_chunk_0014,688198,14,17,3959.0,5690,7917
688198_1207130602_tok_chunk_0015,688198,15,17,3962.0,5823,7924
688198_1207130602_tok_chunk_0016,688198,16,17,3981.0,5606,7961
688198_1207130602_tok_chunk_0017,688198,17,17,108.0,141,216
688199_1207039442_tok_chunk_0001,688199,1,18,3917.0,5669,7833
688199_1207039442_tok_chunk_0002,688199,2,18,3931.0,5820,7862
688199_1207039442_tok_chunk_0003,688199,3,18,3961.0,5481,7921
688199_1207039442_tok_chunk_0004,688199,4,18,3990.0,5317,7979
688199_1207039442_tok_chunk_0005,688199,5,18,3937.0,5183,7873
688199_1207039442_tok_chunk_0006,688199,6,18,3976.0,5318,7952
688199_1207039442_tok_chunk_0007,688199,7,18,3843.0,5709,7685
688199_1207039442_tok_chunk_0008,688199,8,18,3851.0,5736,7701
688199_1207039442_tok_chunk_0009,688199,9,18,3948.0,5694,7896
688199_1207039442_tok_chunk_0010,688199,10,18,3945.0,5659,7890
688199_1207039442_tok_chunk_0011,688199,11,18,3710.0,5487,7420
688199_1207039442_tok_chunk_0012,688199,12,18,3847.0,6015,7693
688199_1207039442_tok_chunk_0013,688199,13,18,3960.0,6241,7919
688199_1207039442_tok_chunk_0014,688199,14,18,3961.0,5355,7922
688199_1207039442_tok_chunk_0015,688199,15,18,3882.0,5507,7763
688199_1207039442_tok_chunk_0016,688199,16,18,3987.0,5361,7973
688199_1207039442_tok_chunk_0017,688199,17,18,3867.0,5320,7733
688199_1207039442_tok_chunk_0018,688199,18,18,2818.0,3864,5635
688200_1207304039_tok_chunk_0001,688200,1,11,3884.0,5095,7767
688200_1207304039_tok_chunk_0002,688200,2,11,3597.0,4428,7193
688200_1207304039_tok_chunk_0003,688200,3,11,3971.0,5037,7941
688200_1207304039_tok_chunk_0004,688200,4,11,3847.0,4871,7694
688200_1207304039_tok_chunk_0005,688200,5,11,3919.0,4724,7837
688200_1207304039_tok_chunk_0006,688200,6,11,3990.0,5316,7979
688200_1207304039_tok_chunk_0007,688200,7,11,3929.0,5784,7857
688200_1207304039_tok_chunk_0008,688200,8,11,3973.0,6237,7946
688200_1207304039_tok_chunk_0009,688200,9,11,3868.0,5696,7735
688200_1207304039_tok_chunk_0010,688200,10,11,3879.0,5451,7758
688200_1207304039_tok_chunk_0011,688200,11,11,515.0,641,1029
688201_1209690672_tok_chunk_0001,688201,1,14,3777.0,4959,7554
688201_1209690672_tok_chunk_0002,688201,2,14,3956.0,4901,7911
688201_1209690672_tok_chunk_0003,688201,3,14,3926.0,4731,7851
688201_1209690672_tok_chunk_0004,688201,4,14,3983.0,5279,7966
688201_1209690672_tok_chunk_0005,688201,5,14,3983.0,5258,7966
688201_1209690672_tok_chunk_0006,688201,6,14,3696.0,5357,7391
688201_1209690672_tok_chunk_0007,688201,7,14,3831.0,6316,7662
688201_1209690672_tok_chunk_0008,688201,8,14,3300.0,4785,6600
688201_1209690672_tok_chunk_0009,688201,9,14,3913.0,5860,7825
688201_1209690672_tok_chunk_0010,688201,10,14,3995.0,6113,7990
688201_1209690672_tok_chunk_0011,688201,11,14,3981.0,5144,7962
688201_1209690672_tok_chunk_0012,688201,12,14,3634.0,4512,7267
688201_1209690672_tok_chunk_0013,688201,13,14,3967.0,5455,7933
688201_1209690672_tok_chunk_0014,688201,14,14,507.0,587,1013
688202_1207048265_tok_chunk_0001,688202,1,13,3998.0,5260,7996
688202_1207048265_tok_chunk_0002,688202,2,13,3856.0,4976,7712
688202_1207048265_tok_chunk_0003,688202,3,13,3983.0,4880,7965
688202_1207048265_tok_chunk_0004,688202,4,13,3914.0,4899,7828
688202_1207048265_tok_chunk_0005,688202,5,13,3960.0,5012,7920
688202_1207048265_tok_chunk_0006,688202,6,13,3993.0,4961,7986
688202_1207048265_tok_chunk_0007,688202,7,13,3814.0,5248,7628
688202_1207048265_tok_chunk_0008,688202,8,13,3941.0,5418,7881
688202_1207048265_tok_chunk_0009,688202,9,13,3911.0,5760,7821
688202_1207048265_tok_chunk_0010,688202,10,13,3989.0,5776,7977
688202_1207048265_tok_chunk_0011,688202,11,13,3982.0,5041,7963
688202_1207048265_tok_chunk_0012,688202,12,13,3994.0,5111,7988
688202_1207048265_tok_chunk_0013,688202,13,13,1166.0,1591,2332
688203_1214267813_tok_chunk_0001,688203,1,16,3875.0,5060,7750
688203_1214267813_tok_chunk_0002,688203,2,16,3985.0,5563,7970
688203_1214267813_tok_chunk_0003,688203,3,16,3996.0,5601,7991
688203_1214267813_tok_chunk_0004,688203,4,16,3916.0,5273,7832
688203_1214267813_tok_chunk_0005,688203,5,16,3908.0,5639,7815
688203_1214267813_tok_chunk_0006,688203,6,16,3922.0,5031,7843
688203_1214267813_tok_chunk_0007,688203,7,16,3877.0,5016,7754
688203_1214267813_tok_chunk_0008,688203,8,16,3944.0,5469,7888
688203_1214267813_tok_chunk_0009,688203,9,16,4000.0,5293,7999
688203_1214267813_tok_chunk_0010,688203,10,16,3988.0,5516,7976
688203_1214267813_tok_chunk_0011,688203,11,16,3976.0,5605,7951
688203_1214267813_tok_chunk_0012,688203,12,16,3926.0,6437,7851
688203_1214267813_tok_chunk_0013,688203,13,16,3986.0,6006,7971
688203_1214267813_tok_chunk_0014,688203,14,16,3483.0,5053,6965
688203_1214267813_tok_chunk_0015,688203,15,16,3998.0,6137,7996
688203_1214267813_tok_chunk_0016,688203,16,16,3787.0,4614,7574
688205_1214214007_tok_chunk_0001,688205,1,10,3639.0,5270,7277
688205_1214214007_tok_chunk_0002,688205,2,10,3964.0,5507,7927
688205_1214214007_tok_chunk_0003,688205,3,10,3980.0,5136,7960
688205_1214214007_tok_chunk_0004,688205,4,10,3940.0,5452,7880
688205_1214214007_tok_chunk_0005,688205,5,10,3936.0,5860,7872
688205_1214214007_tok_chunk_0006,688205,6,10,3996.0,5770,7991
688205_1214214007_tok_chunk_0007,688205,7,10,3594.0,5811,7187
688205_1214214007_tok_chunk_0008,688205,8,10,3494.0,5559,6987
688205_1214214007_tok_chunk_0009,688205,9,10,3994.0,6919,7987
688205_1214214007_tok_chunk_0010,688205,10,10,667.0,856,1333
688206_1211981251_tok_chunk_0001,688206,1,8,3999.0,4935,7997
688206_1211981251_tok_chunk_0002,688206,2,8,3997.0,4991,7993
688206_1211981251_tok_chunk_0003,688206,3,8,3969.0,4896,7938
688206_1211981251_tok_chunk_0004,688206,4,8,3995.0,5132,7990
688206_1211981251_tok_chunk_0005,688206,5,8,3935.0,5185,7869
688206_1211981251_tok_chunk_0006,688206,6,8,3988.0,5095,7975
688206_1211981251_tok_chunk_0007,688206,7,8,3952.0,5708,7904
688206_1211981251_tok_chunk_0008,688206,8,8,1197.0,1462,2394
688207_1212541092_tok_chunk_0001,688207,1,8,3937.0,4930,7874
688207_1212541092_tok_chunk_0002,688207,2,8,3729.0,4532,7458
688207_1212541092_tok_chunk_0003,688207,3,8,3958.0,4854,7916
688207_1212541092_tok_chunk_0004,688207,4,8,3994.0,4626,7988
688207_1212541092_tok_chunk_0005,688207,5,8,3997.0,6221,7994
688207_1212541092_tok_chunk_0006,688207,6,8,3939.0,5588,7878
688207_1212541092_tok_chunk_0007,688207,7,8,3943.0,6162,7886
688207_1212541092_tok_chunk_0008,688207,8,8,1828.0,2347,3655
688208_1207298613_tok_chunk_0001,688208,1,12,3652.0,4905,7303
688208_1207298613_tok_chunk_0002,688208,2,12,3797.0,4507,7594
688208_1207298613_tok_chunk_0003,688208,3,12,3933.0,5161,7865
688208_1207298613_tok_chunk_0004,688208,4,12,3997.0,4993,7994
688208_1207298613_tok_chunk_0005,688208,5,12,3828.0,5034,7655
688208_1207298613_tok_chunk_0006,688208,6,12,3993.0,5071,7985
688208_1207298613_tok_chunk_0007,688208,7,12,3754.0,5334,7507
688208_1207298613_tok_chunk_0008,688208,8,12,4000.0,5468,8000
688208_1207298613_tok_chunk_0009,688208,9,12,3918.0,5424,7835
688208_1207298613_tok_chunk_0010,688208,10,12,3960.0,5093,7919
688208_1207298613_tok_chunk_0011,688208,11,12,3733.0,4886,7466
688208_1207298613_tok_chunk_0012,688208,12,12,1939.0,2388,3877
688209_1212913471_tok_chunk_0001,688209,1,10,4000.0,5344,7999
688209_1212913471_tok_chunk_0002,688209,2,10,3994.0,5270,7988
688209_1212913471_tok_chunk_0003,688209,3,10,3906.0,4749,7811
688209_1212913471_tok_chunk_0004,688209,4,10,3988.0,5950,7976
688209_1212913471_tok_chunk_0005,688209,5,10,3978.0,5946,7956
688209_1212913471_tok_chunk_0006,688209,6,10,3912.0,5789,7824
688209_1212913471_tok_chunk_0007,688209,7,10,3999.0,6907,7998
688209_1212913471_tok_chunk_0008,688209,8,10,3838.0,5907,7675
688209_1212913471_tok_chunk_0009,688209,9,10,3659.0,6482,7318
688209_1212913471_tok_chunk_0010,688209,10,10,2684.0,4606,5367
688210_1211981325_tok_chunk_0001,688210,1,10,3965.0,5009,7929
688210_1211981325_tok_chunk_0002,688210,2,10,3947.0,5034,7893
688210_1211981325_tok_chunk_0003,688210,3,10,3979.0,5193,7958
688210_1211981325_tok_chunk_0004,688210,4,10,3932.0,4900,7864
688210_1211981325_tok_chunk_0005,688210,5,10,3860.0,5440,7720
688210_1211981325_tok_chunk_0006,688210,6,10,3940.0,6184,7880
688210_1211981325_tok_chunk_0007,688210,7,10,3930.0,6609,7859
688210_1211981325_tok_chunk_0008,688210,8,10,3619.0,5628,7238
688210_1211981325_tok_chunk_0009,688210,9,10,3923.0,5714,7845
688210_1211981325_tok_chunk_0010,688210,10,10,2553.0,3210,5105
688211_1211324358_tok_chunk_0001,688211,1,9,3892.0,4962,7784
688211_1211324358_tok_chunk_0002,688211,2,9,3969.0,5052,7937
688211_1211324358_tok_chunk_0003,688211,3,9,3992.0,5306,7984
688211_1211324358_tok_chunk_0004,688211,4,9,3620.0,5089,7240
688211_1211324358_tok_chunk_0005,688211,5,9,3925.0,5859,7849
688211_1211324358_tok_chunk_0006,688211,6,9,3774.0,6365,7548
688211_1211324358_tok_chunk_0007,688211,7,9,4000.0,5600,8000
688211_1211324358_tok_chunk_0008,688211,8,9,3863.0,6181,7725
688211_1211324358_tok_chunk_0009,688211,9,9,1663.0,1939,3326
688212_1211541088_tok_chunk_0001,688212,1,13,3715.0,5281,7429
688212_1211541088_tok_chunk_0002,688212,2,13,3997.0,5457,7994
688212_1211541088_tok_chunk_0003,688212,3,13,3932.0,5015,7863
688212_1211541088_tok_chunk_0004,688212,4,13,3924.0,5305,7847
688212_1211541088_tok_chunk_0005,688212,5,13,3998.0,5300,7996
688212_1211541088_tok_chunk_0006,688212,6,13,3780.0,5591,7559
688212_1211541088_tok_chunk_0007,688212,7,13,3545.0,5628,7090
688212_1211541088_tok_chunk_0008,688212,8,13,3887.0,6344,7774
688212_1211541088_tok_chunk_0009,688212,9,13,3921.0,6637,7841
688212_1211541088_tok_chunk_0010,688212,10,13,3893.0,5697,7785
688212_1211541088_tok_chunk_0011,688212,11,13,3996.0,5862,7992
688212_1211541088_tok_chunk_0012,688212,12,13,3998.0,5647,7996
688212_1211541088_tok_chunk_0013,688212,13,13,605.0,746,1209
688213_1213369665_tok_chunk_0001,688213,1,9,3989.0,5417,7978
688213_1213369665_tok_chunk_0002,688213,2,9,3996.0,5071,7992
688213_1213369665_tok_chunk_0003,688213,3,9,3989.0,4992,7978
688213_1213369665_tok_chunk_0004,688213,4,9,3859.0,4910,7718
688213_1213369665_tok_chunk_0005,688213,5,9,3915.0,4775,7830
688213_1213369665_tok_chunk_0006,688213,6,9,3979.0,5158,7957
688213_1213369665_tok_chunk_0007,688213,7,9,3968.0,5485,7935
688213_1213369665_tok_chunk_0008,688213,8,9,3822.0,5487,7643
688213_1213369665_tok_chunk_0009,688213,9,9,2753.0,4205,5506
688215_1208228464_tok_chunk_0001,688215,1,11,3982.0,5236,7963
688215_1208228464_tok_chunk_0002,688215,2,11,3994.0,5076,7988
688215_1208228464_tok_chunk_0003,688215,3,11,3921.0,4804,7841
688215_1208228464_tok_chunk_0004,688215,4,11,3988.0,4923,7976
688215_1208228464_tok_chunk_0005,688215,5,11,3946.0,4690,7892
688215_1208228464_tok_chunk_0006,688215,6,11,3948.0,5645,7896
688215_1208228464_tok_chunk_0007,688215,7,11,3979.0,5961,7958
