custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,source_shard
688196_1207092002_glm4_dewrap_join_chunk_0021,688196,卓越新能,1207092002,21,25,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688196_1207092002_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6394,6069,3983,3983,25,3983,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688196_1207092002_glm4_dewrap_join_chunk_0022,688196,卓越新能,1207092002,22,25,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688196_1207092002_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6535,5759,3987,3987,25,3987,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688196_1207092002_glm4_dewrap_join_chunk_0023,688196,卓越新能,1207092002,23,25,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688196_1207092002_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4874,4473,3406,3406,25,3406,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688196_1207092002_glm4_dewrap_join_chunk_0024,688196,卓越新能,1207092002,24,25,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688196_1207092002_glm4_dewrap_join_chunk_0024.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6492,6036,3989,3989,25,3989,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688196_1207092002_glm4_dewrap_join_chunk_0025,688196,卓越新能,1207092002,25,25,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688196_1207092002_glm4_dewrap_join_chunk_0025.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3059,2922,1747,1747,25,1747,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688002_1206430547_glm4_dewrap_join_chunk_0001,688002,睿创微纳,1206430547,1,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6448,6008,3995,3995,15,3995,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688002_1206430547_glm4_dewrap_join_chunk_0002,688002,睿创微纳,1206430547,2,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6943,6504,3889,3889,15,3889,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688002_1206430547_glm4_dewrap_join_chunk_0003,688002,睿创微纳,1206430547,3,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7207,6818,3996,3996,15,3996,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688002_1206430547_glm4_dewrap_join_chunk_0004,688002,睿创微纳,1206430547,4,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7171,6814,3969,3969,15,3969,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688002_1206430547_glm4_dewrap_join_chunk_0005,688002,睿创微纳,1206430547,5,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6797,6270,3957,3957,15,3957,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688002_1206430547_glm4_dewrap_join_chunk_0006,688002,睿创微纳,1206430547,6,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7157,6744,3975,3975,15,3975,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688002_1206430547_glm4_dewrap_join_chunk_0007,688002,睿创微纳,1206430547,7,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6506,6066,3954,3954,15,3954,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688002_1206430547_glm4_dewrap_join_chunk_0008,688002,睿创微纳,1206430547,8,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6128,5477,3927,3927,15,3927,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688002_1206430547_glm4_dewrap_join_chunk_0009,688002,睿创微纳,1206430547,9,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5956,5377,3828,3828,15,3828,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688002_1206430547_glm4_dewrap_join_chunk_0010,688002,睿创微纳,1206430547,10,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4974,4421,3337,3337,15,3337,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688002_1206430547_glm4_dewrap_join_chunk_0011,688002,睿创微纳,1206430547,11,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5889,5191,3987,3987,15,3987,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688002_1206430547_glm4_dewrap_join_chunk_0012,688002,睿创微纳,1206430547,12,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5655,4891,3946,3946,15,3946,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688002_1206430547_glm4_dewrap_join_chunk_0013,688002,睿创微纳,1206430547,13,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6200,5599,3851,3851,15,3851,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688002_1206430547_glm4_dewrap_join_chunk_0014,688002,睿创微纳,1206430547,14,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7199,6604,3988,3988,15,3988,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688002_1206430547_glm4_dewrap_join_chunk_0015,688002,睿创微纳,1206430547,15,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3310,3116,1828,1828,15,1828,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0001,688006,杭可科技,1206433065,1,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6965,6682,3975,3975,14,3975,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0002,688006,杭可科技,1206433065,2,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7396,7073,3983,3983,14,3983,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0003,688006,杭可科技,1206433065,3,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7252,7068,3979,3979,14,3979,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0004,688006,杭可科技,1206433065,4,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7077,6754,3959,3959,14,3959,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0005,688006,杭可科技,1206433065,5,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6949,6771,3980,3980,14,3980,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0006,688006,杭可科技,1206433065,6,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7362,7113,3951,3951,14,3951,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0007,688006,杭可科技,1206433065,7,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6529,6137,3814,3814,14,3814,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0008,688006,杭可科技,1206433065,8,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6674,6139,3935,3935,14,3935,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0009,688006,杭可科技,1206433065,9,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6214,5536,3982,3982,14,3982,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0010,688006,杭可科技,1206433065,10,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4642,4036,3108,3108,14,3108,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0011,688006,杭可科技,1206433065,11,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5987,5379,3986,3986,14,3986,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0012,688006,杭可科技,1206433065,12,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6753,6342,3981,3981,14,3981,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0013,688006,杭可科技,1206433065,13,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6831,6401,3990,3990,14,3990,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688006_1206433065_glm4_dewrap_join_chunk_0014,688006,杭可科技,1206433065,14,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,1370,1257,743,743,14,743,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0001,688009,中国通号,1206447900,1,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6933,6484,3923,3923,26,3923,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0002,688009,中国通号,1206447900,2,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7250,6999,3998,3998,26,3998,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0003,688009,中国通号,1206447900,3,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6237,5829,3792,3792,26,3792,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0004,688009,中国通号,1206447900,4,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6795,6248,3981,3981,26,3981,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0005,688009,中国通号,1206447900,5,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6571,6113,3975,3975,26,3975,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0006,688009,中国通号,1206447900,6,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6722,6326,3993,3993,26,3993,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0007,688009,中国通号,1206447900,7,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7042,6680,3967,3967,26,3967,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0008,688009,中国通号,1206447900,8,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5883,5305,3493,3493,26,3493,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0009,688009,中国通号,1206447900,9,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5622,4548,3762,3762,26,3762,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0010,688009,中国通号,1206447900,10,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6598,6103,3732,3732,26,3732,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0011,688009,中国通号,1206447900,11,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7155,6594,3937,3937,26,3937,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0012,688009,中国通号,1206447900,12,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7388,6901,3983,3983,26,3983,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0013,688009,中国通号,1206447900,13,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6239,5819,3747,3747,26,3747,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0014,688009,中国通号,1206447900,14,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6789,6263,3963,3963,26,3963,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0015,688009,中国通号,1206447900,15,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7646,7291,3993,3993,26,3993,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0016,688009,中国通号,1206447900,16,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7189,6701,3996,3996,26,3996,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0017,688009,中国通号,1206447900,17,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7575,7179,3998,3998,26,3998,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0018,688009,中国通号,1206447900,18,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7391,6989,3996,3996,26,3996,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0019,688009,中国通号,1206447900,19,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6460,6041,3906,3906,26,3906,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0020,688009,中国通号,1206447900,20,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6559,6040,3989,3989,26,3989,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0021,688009,中国通号,1206447900,21,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6101,5516,3907,3907,26,3907,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0022,688009,中国通号,1206447900,22,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5576,4852,3844,3844,26,3844,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0023,688009,中国通号,1206447900,23,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6222,5681,3984,3984,26,3984,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0024,688009,中国通号,1206447900,24,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0024.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6654,6088,3992,3992,26,3992,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0025,688009,中国通号,1206447900,25,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0025.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6683,6161,3989,3989,26,3989,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
688009_1206447900_glm4_dewrap_join_chunk_0026,688009,中国通号,1206447900,26,26,results/glm4_dewrap_join_first_batch25_20260706/chunks/688009_1206447900_glm4_dewrap_join_chunk_0026.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4190,3947,2309,2309,26,2309,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard2_20260707
