Stkcd,Accper,StateTypeCode,A001,A002,A001219,code,Accper_dt,fin_year,B001101,B0011,B001201,B002,sec_code,sec_name,listing_year,revenue_target_year,pre_target_year,pre_year_gap,strict_lag1
688419,2019-12-31,A,140491755.99,57733121.68,,688419,2019-12-31,2019,86527080.73,86527080.73,49935793.42,13357083.96,688419,耐科装备,2022.0,197955272.45,2021.0,2.0,False
688420,2021-12-31,A,706565467.75,361860955.57,,688420,2021-12-31,2021,383535051.5,383535051.5,163081820.92,85944751.68,688420,美腾科技,2022.0,569945303.96,2021.0,0.0,True
688420,2020-12-31,A,493329426.09,255597439.76,,688420,2020-12-31,2020,321475573.66,321475573.66,119156321.28,91746855.46,688420,美腾科技,2022.0,569945303.96,2021.0,1.0,False
688420,2019-12-31,A,289643500.76,207650005.04,,688420,2019-12-31,2019,241458385.45,241458385.45,83159714.52,63284104.57,688420,美腾科技,2022.0,569945303.96,2021.0,2.0,False
688425,2020-12-31,A,17059814985.46,8762818506.41,,688425,2020-12-31,2020,7610744656.96,7610744656.96,4993562730.99,1567884856.66,688425,铁建重工,2021.0,10101547758.19,2020.0,0.0,True
688425,2019-12-31,A,15160242468.95,8013683230.64,,688425,2019-12-31,2019,7281674048.9,7281674048.9,4868956950.94,1529933692.38,688425,铁建重工,2021.0,10101547758.19,2020.0,1.0,False
688425,2018-12-31,A,16041562171.99,6725624623.27,,688425,2018-12-31,2018,7931175840.92,7931175840.92,5142331355.29,1606810126.14,688425,铁建重工,2021.0,10101547758.19,2020.0,2.0,False
688426,2021-12-31,A,648774003.19,100511019.11,,688426,2021-12-31,2021,338463302.31,338463302.31,93632016.66,125847387.64,688426,康为世纪,2022.0,171341280.85,2021.0,0.0,True
688426,2020-12-31,A,445644513.19,31645074.22,,688426,2020-12-31,2020,233211712.72,233211712.72,53246396.96,108156513.77,688426,康为世纪,2022.0,171341280.85,2021.0,1.0,False
688426,2019-12-31,A,84937042.1,18808584.23,,688426,2019-12-31,2019,73938453.34,73938453.34,23896134.8,8971580.31,688426,康为世纪,2022.0,171341280.85,2021.0,2.0,False
688428,2021-12-31,A,7414969891.0,1756050524.82,,688428,2021-12-31,2021,1043032783.04,1043032783.04,65666670.6,-66679026.28,688428,诺诚健华,2022.0,738537047.65,2021.0,0.0,True
688428,2020-12-31,A,4541056581.11,1380550425.91,,688428,2020-12-31,2020,1363618.03,1363618.03,,-391865372.35,688428,诺诚健华,2022.0,738537047.65,2021.0,1.0,False
688428,2019-12-31,A,2642041796.81,5589788078.35,36580000.0,688428,2019-12-31,2019,1247012.57,1247012.57,,-2150351284.27,688428,诺诚健华,2022.0,738537047.65,2021.0,2.0,False
688429,2022-12-31,A,2401256157.16,1026805181.55,,688429,2022-12-31,2022,2394801524.84,2394801524.84,1839345991.46,292886412.34,688429,时创能源,2023.0,710705157.2,2022.0,0.0,True
688429,2021-12-31,A,1982044757.49,961572427.92,,688429,2021-12-31,2021,712203337.45,712203337.45,369246187.57,90754744.24,688429,时创能源,2023.0,710705157.2,2022.0,1.0,False
688429,2020-12-31,A,792565232.98,297572074.33,,688429,2020-12-31,2020,438067641.99,438067641.99,134644644.37,141501259.36,688429,时创能源,2023.0,710705157.2,2022.0,2.0,False
688432,2021-12-31,A,2977074246.78,670116532.33,,688432,2021-12-31,2021,869155871.39,869155871.39,626379914.11,186696560.21,688432,有研硅,2022.0,960403309.08,2021.0,0.0,True
688432,2020-12-31,A,2289023272.5,787711253.78,,688432,2020-12-31,2020,556579013.4,556579013.4,359670610.59,113857898.38,688432,有研硅,2022.0,960403309.08,2021.0,1.0,False
688432,2019-12-31,A,1518045425.72,411528437.38,,688432,2019-12-31,2019,624502577.06,624502577.06,425775854.07,125419600.51,688432,有研硅,2022.0,960403309.08,2021.0,2.0,False
688433,2022-12-31,A,1138569258.26,373307997.81,,688433,2022-12-31,2022,456571537.04,456571537.04,213139338.2,99182180.81,688433,华曙高科,2023.0,491966809.88,2022.0,0.0,True
688433,2021-12-31,A,917470224.66,260432842.09,,688433,2021-12-31,2021,334057439.77,334057439.77,144497164.46,117397350.97,688433,华曙高科,2023.0,491966809.88,2022.0,1.0,False
688433,2020-12-31,A,493580625.01,145559369.22,,688433,2020-12-31,2020,217273358.88,217273358.88,92379880.46,40961499.51,688433,华曙高科,2023.0,491966809.88,2022.0,2.0,False
688433,2019-12-31,A,403521298.25,98564943.07,,688433,2019-12-31,2019,155049627.15,155049627.15,63840933.6,17950543.09,688433,华曙高科,2023.0,491966809.88,2022.0,3.0,False
688435,2021-12-31,A,406518549.03,49139986.58,,688435,2021-12-31,2021,159780539.41,159780539.41,22961143.01,33922150.54,688435,英方软件,2023.0,190486147.25,2022.0,1.0,False
688435,2020-12-31,A,362901346.39,39444927.65,,688435,2020-12-31,2020,128539668.22,128539668.22,16974453.12,40579842.56,688435,英方软件,2023.0,190486147.25,2022.0,2.0,False
688435,2019-12-31,A,252870287.54,49993711.36,,688435,2019-12-31,2019,102121691.26,102121691.26,21176409.9,18221768.46,688435,英方软件,2023.0,190486147.25,2022.0,3.0,False
688439,2021-12-31,A,1269439174.38,636767429.54,,688439,2021-12-31,2021,502327715.13,502327715.13,130656572.88,187659023.06,688439,振华风光,2022.0,1297124405.47,2021.0,0.0,True
688439,2020-12-31,A,718132035.2,477006924.64,,688439,2020-12-31,2020,361458557.03,361458557.03,115672048.2,105764651.8,688439,振华风光,2022.0,1297124405.47,2021.0,1.0,False
688439,2019-12-31,A,621771583.87,372742268.97,,688439,2019-12-31,2019,257097268.89,257097268.89,90684563.93,70743288.75,688439,振华风光,2022.0,1297124405.47,2021.0,2.0,False
688443,2022-12-31,A,962107329.06,933025513.89,,688443,2022-12-31,2022,475240.96,475240.96,529266.26,-576365671.19,688443,智翔金泰,2023.0,30094960.64,2022.0,0.0,True
688443,2021-12-31,A,1002811642.39,690835152.33,,688443,2021-12-31,2021,39190245.89,39190245.89,19404271.96,-322132651.42,688443,智翔金泰,2023.0,30094960.64,2022.0,1.0,False
688443,2020-12-31,A,498169934.06,873224795.63,,688443,2020-12-31,2020,1087716.46,1087716.46,813832.19,-372615617.33,688443,智翔金泰,2023.0,30094960.64,2022.0,2.0,False
688448,2021-12-31,A,635423386.33,274295115.81,,688448,2021-12-31,2021,311605390.47,311605390.47,187844924.83,59759341.39,688448,磁谷科技,2022.0,413556038.47,2021.0,0.0,True
688448,2020-12-31,A,548159862.13,249448833.0,,688448,2020-12-31,2020,251230419.27,251230419.27,138907082.75,48245097.78,688448,磁谷科技,2022.0,413556038.47,2021.0,1.0,False
688448,2019-12-31,A,492204434.07,286028954.24,,688448,2019-12-31,2019,213394000.36,213394000.36,111249507.88,41126253.48,688448,磁谷科技,2022.0,413556038.47,2021.0,2.0,False
688450,2022-12-31,A,461125730.18,200363373.72,,688450,2022-12-31,2022,300903482.04,300903482.04,125283231.19,69129872.5,688450,光格科技,2023.0,182472936.84,2022.0,0.0,True
688450,2021-12-31,A,364209667.42,173912604.64,,688450,2021-12-31,2021,279943740.85,279943740.85,112644983.39,66062386.64,688450,光格科技,2023.0,182472936.84,2022.0,1.0,False
688450,2020-12-31,A,256671163.4,133872904.55,,688450,2020-12-31,2020,194935168.72,194935168.72,84129837.28,35243081.62,688450,光格科技,2023.0,182472936.84,2022.0,2.0,False
688455,2021-12-31,A,1683548608.81,1344181215.42,,688455,2021-12-31,2021,1277404878.28,1277404878.28,1005063230.33,86493006.0,688455,科捷智能,2022.0,1148462679.85,2021.0,0.0,True
688455,2020-12-31,A,1111414006.12,869087773.49,,688455,2020-12-31,2020,880057468.94,880057468.94,670914466.33,61463874.84,688455,科捷智能,2022.0,1148462679.85,2021.0,1.0,False
688455,2019-12-31,A,463701569.23,389745186.13,,688455,2019-12-31,2019,462494526.36,462494526.36,348656154.41,12728221.08,688455,科捷智能,2022.0,1148462679.85,2021.0,2.0,False
688456,2019-12-31,A,904203464.17,266203356.43,,688456,2019-12-31,2019,1711847464.2,1711847464.2,1520140502.57,60192328.35,688456,有研粉材,2021.0,2780574311.88,2020.0,1.0,False
688456,2018-12-31,A,659086877.14,151162344.32,,688456,2018-12-31,2018,1797873472.95,1797873472.95,1605512237.94,64538346.73,688456,有研粉材,2021.0,2780574311.88,2020.0,2.0,False
688456,2017-12-31,A,647274577.73,184587245.11,,688456,2017-12-31,2017,1640717553.53,1640717553.53,1453460227.17,55282071.88,688456,有研粉材,2021.0,2780574311.88,2020.0,3.0,False
688458,2022-12-31,A,742490952.49,67121341.93,,688458,2022-12-31,2022,441147328.08,441147328.08,296669225.29,52565007.31,688458,美芯晟,2023.0,404167862.57,2022.0,0.0,True
688458,2021-12-31,A,689496851.09,66692247.84,,688458,2021-12-31,2021,372021002.55,372021002.55,219556770.25,32611507.08,688458,美芯晟,2023.0,404167862.57,2022.0,1.0,False
688458,2020-12-31,A,167249239.26,45503323.09,,688458,2020-12-31,2020,149066954.94,149066954.94,115651115.3,-11170149.61,688458,美芯晟,2023.0,404167862.57,2022.0,2.0,False
688459,2021-12-31,A,2201664353.83,464762902.83,,688459,2021-12-31,2021,871755411.44,871755411.44,545010318.85,117825761.4,688459,哈铁科技,2022.0,969345748.46,2021.0,0.0,True
688459,2020-12-31,A,1473500362.31,455097191.14,,688459,2020-12-31,2020,801472056.48,801472056.48,507341842.25,108245625.44,688459,哈铁科技,2022.0,969345748.46,2021.0,1.0,False
688459,2019-12-31,A,1287911287.72,381553142.41,,688459,2019-12-31,2019,689362986.35,689362986.35,423879535.24,108787989.08,688459,哈铁科技,2022.0,969345748.46,2021.0,2.0,False
688466,2019-12-31,A,741618261.05,398852769.61,,688466,2019-12-31,2019,504557542.63,504557542.63,332907091.32,76887624.89,688466,金科环境,2020.0,559511480.75,2019.0,0.0,True
688466,2018-12-31,A,566812312.77,304947184.48,,688466,2018-12-31,2018,402146376.41,402146376.41,257650779.71,66764294.57,688466,金科环境,2020.0,559511480.75,2019.0,1.0,False
688466,2017-12-31,A,362301181.77,195015562.95,,688466,2017-12-31,2017,262867116.3,262867116.3,176642554.04,35795456.42,688466,金科环境,2020.0,559511480.75,2019.0,2.0,False
688468,2020-12-31,A,1006822552.6,119463997.34,,688468,2020-12-31,2020,418200080.02,418200080.02,115200957.89,117020020.48,688468,科美诊断,2021.0,465270072.25,2020.0,0.0,True
688468,2019-12-31,A,993392183.29,126417379.43,,688468,2019-12-31,2019,454666503.35,454666503.35,113748550.82,140593235.17,688468,科美诊断,2021.0,465270072.25,2020.0,1.0,False
688468,2018-12-31,A,856247737.08,80866168.39,,688468,2018-12-31,2018,366058490.06,366058490.06,97798977.41,-424245047.32,688468,科美诊断,2021.0,465270072.25,2020.0,2.0,False
688468,2017-12-31,A,713238160.86,66153768.32,,688468,2017-12-31,2017,318603044.25,318603044.25,88622881.74,-435229646.06,688468,科美诊断,2021.0,465270072.25,2020.0,3.0,False
688469,2022-12-31,A,25859557900.82,18753439973.12,,688469,2022-12-31,2022,4606337716.28,4606337716.28,4617093720.14,-1595021392.85,688469,中芯集成,2023.0,6509090845.76,2022.0,0.0,True
688469,2021-12-31,A,12573295963.73,8266024825.17,,688469,2021-12-31,2021,2023936527.85,2023936527.85,2355915904.87,-1406765445.82,688469,中芯集成,2023.0,6509090845.76,2022.0,1.0,False
688469,2020-12-31,A,8405651891.02,3738382453.93,,688469,2020-12-31,2020,739155519.25,739155519.25,1434110838.08,-1365995623.99,688469,中芯集成,2023.0,6509090845.76,2022.0,2.0,False
688472,2022-12-31,A,48300197484.63,36563178692.19,,688472,2022-12-31,2022,47536086682.45,47536086682.45,42114257905.32,2149655136.1,688472,阿特斯,2023.0,46165009326.63,2022.0,0.0,True
688472,2021-12-31,A,34120308720.63,24652009231.59,,688472,2021-12-31,2021,28009963017.67,28009963017.67,25416757781.04,42445794.73,688472,阿特斯,2023.0,46165009326.63,2022.0,1.0,False
688472,2020-12-31,A,29221672589.42,19672128898.36,,688472,2020-12-31,2020,23279380228.89,23279380228.89,18978953642.04,1623199785.13,688472,阿特斯,2023.0,46165009326.63,2022.0,2.0,False
688475,2021-12-31,A,3731437147.78,2322282718.34,,688475,2021-12-31,2021,4237935652.7,4237935652.7,2743468148.87,450712844.36,688475,萤石网络,2022.0,4839744865.55,2021.0,0.0,True
688475,2020-12-31,A,2396685266.38,1486823591.75,,688475,2020-12-31,2020,3078589504.59,3078589504.59,2002805607.26,326209486.84,688475,萤石网络,2022.0,4839744865.55,2021.0,1.0,False
688475,2019-12-31,A,2332428920.28,1849707118.1,,688475,2019-12-31,2019,2364440342.88,2364440342.88,1571274817.0,211099222.73,688475,萤石网络,2022.0,4839744865.55,2021.0,2.0,False
688478,2022-12-31,A,610402614.44,89786011.32,,688478,2022-12-31,2022,221992886.25,221992886.25,143812809.2,34536021.86,688478,晶升股份,2023.0,424966295.63,2022.0,0.0,True
688478,2021-12-31,A,545974203.63,68758663.11,,688478,2021-12-31,2021,194923702.87,194923702.87,115783661.12,46979593.54,688478,晶升股份,2023.0,424966295.63,2022.0,1.0,False
688478,2020-12-31,A,271054160.6,64016205.25,,688478,2020-12-31,2020,122331737.5,122331737.5,67313666.74,29977279.41,688478,晶升股份,2023.0,424966295.63,2022.0,2.0,False
688478,2019-12-31,A,169467431.65,88693310.23,,688478,2019-12-31,2019,22950327.11,22950327.11,13259293.41,-12495001.68,688478,晶升股份,2023.0,424966295.63,2022.0,3.0,False
688479,2022-12-31,A,1047473154.73,353867978.17,,688479,2022-12-31,2022,661554289.33,661554289.33,396737497.59,107780099.68,688479,友车科技,2023.0,594809845.88,2022.0,0.0,True
688479,2021-12-31,A,870939582.73,320892664.34,,688479,2021-12-31,2021,589058927.23,589058927.23,331173964.13,122296499.26,688479,友车科技,2023.0,594809845.88,2022.0,1.0,False
688479,2020-12-31,A,722638798.4,256086295.08,,688479,2020-12-31,2020,476096201.18,476096201.18,262764352.12,84828149.79,688479,友车科技,2023.0,594809845.88,2022.0,2.0,False
688480,2021-12-31,A,835093639.57,379390304.92,,688480,2021-12-31,2021,384632376.45,384632376.45,264802275.19,48565700.23,688480,赛恩斯,2022.0,808404965.99,2021.0,0.0,True
688480,2020-12-31,A,760505549.75,356633780.22,,688480,2020-12-31,2020,356373260.53,356373260.53,237188043.99,49722131.85,688480,赛恩斯,2022.0,808404965.99,2021.0,1.0,False
688480,2019-12-31,A,743805882.57,399360144.89,,688480,2019-12-31,2019,467019345.12,467019345.12,341689351.51,38224663.54,688480,赛恩斯,2022.0,808404965.99,2021.0,2.0,False
688484,2022-12-31,A,2304320038.06,1230075014.22,,688484,2022-12-31,2022,1300780807.0,1300780807.0,740894965.58,246200407.06,688484,南芯科技,2023.0,2567209885.53,2022.0,0.0,True
688484,2021-12-31,A,1060309282.06,146504308.56,,688484,2021-12-31,2021,984172727.72,984172727.72,560321417.43,244030087.19,688484,南芯科技,2023.0,2567209885.53,2022.0,1.0,False
688484,2020-12-31,A,387185002.99,40349017.32,,688484,2020-12-31,2020,178304113.41,178304113.41,113446131.92,-7975031.58,688484,南芯科技,2023.0,2567209885.53,2022.0,2.0,False
688484,2019-12-31,A,126520724.06,23770714.98,,688484,2019-12-31,2019,107485130.42,107485130.42,66858672.89,-9853434.16,688484,南芯科技,2023.0,2567209885.53,2022.0,3.0,False
688485,2021-12-31,A,971251834.31,265743602.89,,688485,2021-12-31,2021,392343540.72,392343540.72,236774454.43,67782246.83,688485,九州一轨,2023.0,359073164.72,2022.0,1.0,False
688485,2020-12-31,A,847723180.34,209296951.75,,688485,2020-12-31,2020,343329908.1,343329908.1,195165770.67,61485285.87,688485,九州一轨,2023.0,359073164.72,2022.0,2.0,False
688485,2019-12-31,A,642010419.78,194648564.89,,688485,2019-12-31,2019,238918318.51,238918318.51,121027020.95,35749651.86,688485,九州一轨,2023.0,359073164.72,2022.0,3.0,False
688486,2021-12-31,A,331318328.9,55917553.14,,688486,2021-12-31,2021,234803644.19,234803644.19,83153425.71,84067410.83,688486,龙迅股份,2023.0,466002733.23,2022.0,1.0,False
688486,2020-12-31,A,240010324.71,38180901.96,,688486,2020-12-31,2020,136017338.73,136017338.73,59041771.84,35333857.1,688486,龙迅股份,2023.0,466002733.23,2022.0,2.0,False
688486,2019-12-31,A,193858072.04,27917593.41,,688486,2019-12-31,2019,104547722.09,104547722.09,39791493.48,33185511.41,688486,龙迅股份,2023.0,466002733.23,2022.0,3.0,False
688488,2019-12-31,A,780980835.28,224743876.74,72753797.79,688488,2019-12-31,2019,345225158.07,345225158.07,197303748.29,33648935.66,688488,艾迪药业,2020.0,255709508.81,2019.0,0.0,True
688488,2018-12-31,A,708948029.4,186235249.83,43678468.11,688488,2018-12-31,2018,276905637.36,276905637.36,166305846.8,8617885.47,688488,艾迪药业,2020.0,255709508.81,2019.0,1.0,False
688488,2017-12-31,A,659235856.55,145140962.45,16849964.99,688488,2017-12-31,2017,136264416.48,136264416.48,95292198.64,-37986538.82,688488,艾迪药业,2020.0,255709508.81,2019.0,2.0,False
688489,2021-12-31,A,468740779.67,81823324.87,,688489,2021-12-31,2021,270329791.07,270329791.07,71320744.94,74695091.82,688489,三未信安,2022.0,358599977.0,2021.0,0.0,True
688489,2020-12-31,A,365057630.02,63331626.62,,688489,2020-12-31,2020,202483706.85,202483706.85,53976682.64,52370228.71,688489,三未信安,2022.0,358599977.0,2021.0,1.0,False
688489,2019-12-31,A,164795604.65,59214756.47,,688489,2019-12-31,2019,133778089.04,133778089.04,38976745.26,20478631.0,688489,三未信安,2022.0,358599977.0,2021.0,2.0,False
688496,2021-12-31,A,1530931075.21,889174765.37,,688496,2021-12-31,2021,694279246.89,694279246.89,525275162.63,53298421.72,688496,清越科技,2022.0,661075460.74,2021.0,0.0,True
688496,2020-12-31,A,1180043374.88,600507864.16,,688496,2020-12-31,2020,498157626.11,498157626.11,344641254.22,57024302.18,688496,清越科技,2022.0,661075460.74,2021.0,1.0,False
688496,2019-12-31,A,708932340.44,240888290.28,,688496,2019-12-31,2019,435733837.11,435733837.11,303166552.37,48250865.3,688496,清越科技,2022.0,661075460.74,2021.0,2.0,False
688498,2021-12-31,A,736849937.31,122367871.39,,688498,2021-12-31,2021,232106859.21,232106859.21,80859655.34,95287767.05,688498,源杰科技,2022.0,144403649.04,2021.0,0.0,True
688498,2020-12-31,A,557759379.45,42656998.66,,688498,2020-12-31,2020,233374876.47,233374876.47,74326954.09,78844872.31,688498,源杰科技,2022.0,144403649.04,2021.0,1.0,False
688498,2019-12-31,A,222891643.31,38384134.83,,688498,2019-12-31,2019,81312287.93,81312287.93,44729326.35,13206998.03,688498,源杰科技,2022.0,144403649.04,2021.0,2.0,False
688499,2020-12-31,A,3463441185.91,2414695481.61,,688499,2020-12-31,2020,1429965193.17,1429965193.17,881837051.46,140455692.56,688499,利元亨,2021.0,4203760891.34,2020.0,0.0,True
688499,2019-12-31,A,1585627382.99,942593022.63,,688499,2019-12-31,2019,888896902.76,888896902.76,536227368.2,93086507.08,688499,利元亨,2021.0,4203760891.34,2020.0,1.0,False
688499,2018-12-31,A,1405133030.63,842165657.24,,688499,2018-12-31,2018,671602820.5,671602820.5,387063480.56,126715690.13,688499,利元亨,2021.0,4203760891.34,2020.0,2.0,False
688500,2019-12-31,A,713224110.79,133420809.57,,688500,2019-12-31,2019,376722449.43,376722449.43,233479705.89,43381919.89,688500,慧辰资讯,2020.0,451740713.14,2019.0,0.0,True
688500,2018-12-31,A,680495269.22,144651888.25,,688500,2018-12-31,2018,360227053.77,360227053.77,219235574.74,57662444.78,688500,慧辰资讯,2020.0,451740713.14,2019.0,1.0,False
688500,2017-12-31,A,627081788.0,119969716.45,,688500,2017-12-31,2017,316558312.55,316558312.55,202348780.51,35677498.06,688500,慧辰资讯,2020.0,451740713.14,2019.0,2.0,False
688501,2020-12-31,A,1112494737.56,602966126.26,,688501,2020-12-31,2020,557564592.41,557564592.41,382400249.92,50395623.32,688501,青达环保,2021.0,762155555.06,2020.0,0.0,True
688501,2019-12-31,A,1033097447.8,577986648.01,,688501,2019-12-31,2019,529214728.19,529214728.19,363961778.09,47514824.5,688501,青达环保,2021.0,762155555.06,2020.0,1.0,False
688501,2018-12-31,A,941146140.56,533563743.41,,688501,2018-12-31,2018,586983681.23,586983681.23,413227916.78,55242494.76,688501,青达环保,2021.0,762155555.06,2020.0,2.0,False
