Stkcd,Subbgdt,Statrange,Stattype,Emptype,Number,code,Stattype_str,range_priority
688356,2020-08-13,B,3,50岁以上,7.0,688356,3,0
688357,2019-11-22,B,8,行政管理人员,43.0,688357,8,0
688357,2019-11-22,B,8,技术人员,78.0,688357,8,0
688357,2019-11-22,B,8,销售人员,31.0,688357,8,0
688357,2019-11-22,B,8,财务人员,8.0,688357,8,0
688357,2019-11-22,B,8,生产人员,312.0,688357,8,0
688357,2019-11-22,B,8,后勤,7.0,688357,8,0
688357,2019-11-22,B,0,总人数,479.0,688357,0,0
688357,2019-11-22,B,2,硕士及以上,22.0,688357,2,0
688357,2019-11-22,B,2,本科,35.0,688357,2,0
688357,2019-11-22,B,2,大专,82.0,688357,2,0
688357,2019-11-22,B,2,大专以下,340.0,688357,2,0
688357,2019-11-22,B,3,30岁以下(含30岁),87.0,688357,3,0
688357,2019-11-22,B,3,31岁至40岁(含40岁),184.0,688357,3,0
688357,2019-11-22,B,3,41岁至50岁(含50岁),142.0,688357,3,0
688357,2019-11-22,B,3,51岁以上,66.0,688357,3,0
688358,2019-11-21,B,8,研发人员,205.0,688358,8,0
688358,2019-11-21,B,8,生产人员,176.0,688358,8,0
688358,2019-11-21,B,8,销售人员,186.0,688358,8,0
688358,2019-11-21,B,8,管理及行政人员,58.0,688358,8,0
688358,2019-11-21,B,0,总人数,625.0,688358,0,0
688359,2021-05-12,B,8,行政管理人员,58.0,688359,8,0
688359,2021-05-12,B,8,研发技术人员,43.0,688359,8,0
688359,2021-05-12,B,8,采购销售人员,105.0,688359,8,0
688359,2021-05-12,B,8,生产人员,46.0,688359,8,0
688359,2021-05-12,B,0,总人数,252.0,688359,0,0
688359,2021-05-12,B,2,硕士及以上,5.0,688359,2,0
688359,2021-05-12,B,2,本科,37.0,688359,2,0
688359,2021-05-12,B,2,大专,58.0,688359,2,0
688359,2021-05-12,B,2,大专以下,152.0,688359,2,0
688359,2021-05-12,B,3,30岁(含)以下,44.0,688359,3,0
688359,2021-05-12,B,3,31至40岁(含),73.0,688359,3,0
688359,2021-05-12,B,3,41至50岁(含),88.0,688359,3,0
688359,2021-05-12,B,3,51岁(含)以上,47.0,688359,3,0
688360,2020-05-21,B,8,管理及行政人员,150.0,688360,8,0
688360,2020-05-21,B,8,研发人员,169.0,688360,8,0
688360,2020-05-21,B,8,技术人员,70.0,688360,8,0
688360,2020-05-21,B,8,生产人员,455.0,688360,8,0
688360,2020-05-21,B,8,销售人员,75.0,688360,8,0
688360,2020-05-21,B,0,总人数,919.0,688360,0,0
688361,2023-05-10,B,8,研发人员,324.0,688361,8,0
688361,2023-05-10,B,8,生产人员,136.0,688361,8,0
688361,2023-05-10,B,8,管理人员,112.0,688361,8,0
688361,2023-05-10,B,8,销售及技术支持人员,181.0,688361,8,0
688361,2023-05-10,B,0,总人数,753.0,688361,0,0
688362,2022-11-07,B,8,管理人员,340.0,688362,8,0
688362,2022-11-07,B,8,销售人员,72.0,688362,8,0
688362,2022-11-07,B,8,生产人员,2248.0,688362,8,0
688362,2022-11-07,B,8,研发人员,419.0,688362,8,0
688362,2022-11-07,B,0,总人数,3079.0,688362,0,0
688362,2022-11-07,B,2,本科及以上学历,639.0,688362,2,0
688362,2022-11-07,B,2,专科以下学历,1538.0,688362,2,0
688362,2022-11-07,B,3,25岁(含)以下,1130.0,688362,3,0
688362,2022-11-07,B,3,26-35(含)岁,1595.0,688362,3,0
688362,2022-11-07,B,3,36-50(含)岁,348.0,688362,3,0
688362,2022-11-07,B,3,50岁以上,6.0,688362,3,0
688362,2022-11-07,B,2,专科学历,902.0,688362,2,0
688363,2019-10-24,B,8,管理人员,98.0,688363,8,0
688363,2019-10-24,B,8,行政人员,128.0,688363,8,0
688363,2019-10-24,B,8,生产人员,555.0,688363,8,0
688363,2019-10-24,B,8,销售人员,390.0,688363,8,0
688363,2019-10-24,B,8,采购人员,16.0,688363,8,0
688363,2019-10-24,B,8,研发人员,208.0,688363,8,0
688363,2019-10-24,B,0,总人数,1395.0,688363,0,0
688363,2019-10-24,B,3,大于等于50岁,32.0,688363,3,0
688363,2019-10-24,B,3,40岁-50岁(含40岁),169.0,688363,3,0
688363,2019-10-24,B,3,30岁-40岁(含30岁),693.0,688363,3,0
688363,2019-10-24,B,3,小于30岁,501.0,688363,3,0
688363,2019-10-24,B,2,硕士及以上,173.0,688363,2,0
688363,2019-10-24,B,2,本科,491.0,688363,2,0
688363,2019-10-24,B,2,大专,475.0,688363,2,0
688363,2019-10-24,B,2,高中及以下,256.0,688363,2,0
688365,2020-04-20,B,8,管理人员,98.0,688365,8,0
688365,2020-04-20,B,8,技术人员,35.0,688365,8,0
688365,2020-04-20,B,8,车手和品牌运营专员,60.0,688365,8,0
688365,2020-04-20,B,8,销售人员,405.0,688365,8,0
688365,2020-04-20,B,0,总人数,881.0,688365,0,0
688365,2020-04-20,B,2,硕士及以上,31.0,688365,2,0
688365,2020-04-20,B,2,本科,446.0,688365,2,0
688365,2020-04-20,B,2,大专及高职,330.0,688365,2,0
688365,2020-04-20,B,2,高中及以下,74.0,688365,2,0
688365,2020-04-20,B,3,30岁及以下,751.0,688365,3,0
688365,2020-04-20,B,3,31-40岁,123.0,688365,3,0
688365,2020-04-20,B,3,41-50岁,7.0,688365,3,0
688365,2020-04-20,B,3,51岁及以上,0.0,688365,3,0
688365,2020-04-20,B,8,研发人员,283.0,688365,8,0
688366,2019-10-21,B,8,生产,528.0,688366,8,0
688366,2019-10-21,B,8,销售及市场推广,355.0,688366,8,0
688366,2019-10-21,B,8,研发,231.0,688366,8,0
688366,2019-10-21,B,8,行政,196.0,688366,8,0
688366,2019-10-21,B,0,总人数,1332.0,688366,0,0
688366,2019-10-21,B,2,硕士研究生及以上,126.0,688366,2,0
688366,2019-10-21,B,2,本科,431.0,688366,2,0
688366,2019-10-21,B,2,大专,335.0,688366,2,0
688366,2019-10-21,B,2,大专以下,440.0,688366,2,0
688366,2019-10-21,B,8,采购,22.0,688366,8,0
688366,2019-10-21,B,3,20岁及以下,11.0,688366,3,0
688366,2019-10-21,B,3,21-30岁,383.0,688366,3,0
688366,2019-10-21,B,3,31-40岁,467.0,688366,3,0
688366,2019-10-21,B,3,41-50岁,287.0,688366,3,0
688366,2019-10-21,B,3,超过50岁,184.0,688366,3,0
688367,2021-06-17,B,8,管理人员,24.0,688367,8,0
688367,2021-06-17,B,8,生产人员,21.0,688367,8,0
688367,2021-06-17,B,8,销售人员,26.0,688367,8,0
688367,2021-06-17,B,8,技术人员,104.0,688367,8,0
688367,2021-06-17,B,0,总人数,175.0,688367,0,0
688367,2021-06-17,B,2,硕士及以上,14.0,688367,2,0
688367,2021-06-17,B,2,本科,95.0,688367,2,0
688367,2021-06-17,B,2,专科,62.0,688367,2,0
688367,2021-06-17,B,2,专科以下,4.0,688367,2,0
688367,2021-06-17,B,3,31-40岁,84.0,688367,3,0
688367,2021-06-17,B,3,41岁以上,36.0,688367,3,0
688367,2021-06-17,B,3,30岁以下,55.0,688367,3,0
688368,2019-09-25,B,8,管理和行政人员,46.0,688368,8,0
688368,2019-09-25,B,8,研发人员,118.0,688368,8,0
688368,2019-09-25,B,8,销售人员,31.0,688368,8,0
688368,2019-09-25,B,0,总人数,195.0,688368,0,0
688369,2019-10-21,B,8,管理人员,91.0,688369,8,0
688369,2019-10-21,B,8,销售人员,908.0,688369,8,0
688369,2019-10-21,B,8,研发人员及技术服务,650.0,688369,8,0
688369,2019-10-21,B,8,其中:研发人员,314.0,688369,8,0
688369,2019-10-21,B,0,总人数,1649.0,688369,0,0
688369,2019-10-21,B,2,博士,4.0,688369,2,0
688369,2019-10-21,B,2,研究生,44.0,688369,2,0
688369,2019-10-21,B,2,大学本科,1008.0,688369,2,0
688369,2019-10-21,B,2,大专及以下,593.0,688369,2,0
688369,2019-10-21,B,3,30岁及以下,825.0,688369,3,0
688369,2019-10-21,B,3,31-40岁,698.0,688369,3,0
688369,2019-10-21,B,3,41-50岁,114.0,688369,3,0
688369,2019-10-21,B,3,51岁及以上,12.0,688369,3,0
688369,2019-10-21,B,8,其中:技术服务人员,336.0,688369,8,0
688370,2022-08-15,B,0,总人数,813.0,688370,0,0
688370,2022-08-15,B,8,管理人员,96.0,688370,8,0
688370,2022-08-15,B,8,行政人员,44.0,688370,8,0
688370,2022-08-15,B,8,财务人员,18.0,688370,8,0
688370,2022-08-15,B,8,生产人员,493.0,688370,8,0
688370,2022-08-15,B,8,销售、市场人员,55.0,688370,8,0
688370,2022-08-15,B,8,后勤人员,14.0,688370,8,0
688370,2022-08-15,B,8,研发人员,93.0,688370,8,0
688370,2022-08-15,B,2,本科,171.0,688370,2,0
688370,2022-08-15,B,2,大专,213.0,688370,2,0
688370,2022-08-15,B,2,大专以下,390.0,688370,2,0
688370,2022-08-15,B,3,30岁(含)以下,163.0,688370,3,0
688370,2022-08-15,B,3,31-40岁,358.0,688370,3,0
688370,2022-08-15,B,3,41-50岁,195.0,688370,3,0
688370,2022-08-15,B,3,51岁以上,97.0,688370,3,0
688370,2022-08-15,B,2,硕士及以上,39.0,688370,2,0
688371,2022-07-22,B,0,总人数,716.0,688371,0,0
688371,2022-07-22,B,8,管理及行政人员,61.0,688371,8,0
688371,2022-07-22,B,8,研发人员,79.0,688371,8,0
688371,2022-07-22,B,8,驻外技术支持人员,129.0,688371,8,0
688371,2022-07-22,B,8,销售人员,31.0,688371,8,0
688371,2022-07-22,B,8,生产人员,416.0,688371,8,0
688371,2022-07-22,B,2,博士研究生,4.0,688371,2,0
688371,2022-07-22,B,2,硕士研究生,29.0,688371,2,0
688371,2022-07-22,B,2,本科及大专,464.0,688371,2,0
688371,2022-07-22,B,2,中专及以下,219.0,688371,2,0
688372,2022-10-17,B,8,管理及行政人员,34.0,688372,8,0
688372,2022-10-17,B,8,研发与技术人员,176.0,688372,8,0
688372,2022-10-17,B,8,生产人员,660.0,688372,8,0
688372,2022-10-17,B,8,销售人员,46.0,688372,8,0
688372,2022-10-17,B,8,财务人员,11.0,688372,8,0
688372,2022-10-17,B,0,总人数,927.0,688372,0,0
688372,2022-10-17,B,2,硕士及以上,8.0,688372,2,0
688372,2022-10-17,B,2,大学(含大专),473.0,688372,2,0
688372,2022-10-17,B,2,中专(含高中),421.0,688372,2,0
688372,2022-10-17,B,2,中专以下,25.0,688372,2,0
688372,2022-10-17,B,3,50岁以上,7.0,688372,3,0
688372,2022-10-17,B,3,41-50岁,17.0,688372,3,0
688372,2022-10-17,B,3,31-40岁,241.0,688372,3,0
688372,2022-10-17,B,3,30岁及以下,662.0,688372,3,0
688373,2022-07-27,B,0,总人数,158.0,688373,0,0
688373,2022-07-27,B,8,管理及行政人员,29.0,688373,8,0
688373,2022-07-27,B,8,销售人员,79.0,688373,8,0
688373,2022-07-27,B,8,研发人员,50.0,688373,8,0
688373,2022-07-27,B,2,博士学历,11.0,688373,2,0
688373,2022-07-27,B,2,硕士学历,31.0,688373,2,0
688373,2022-07-27,B,2,学士学历,85.0,688373,2,0
688373,2022-07-27,B,2,大专及以下,31.0,688373,2,0
688373,2022-07-27,B,3,30岁及以下,35.0,688373,3,0
688373,2022-07-27,B,3,31-40岁,92.0,688373,3,0
688373,2022-07-27,B,3,41岁及以上,31.0,688373,3,0
688375,2022-07-11,B,8,行政管理人员,159.0,688375,8,0
688375,2022-07-11,B,8,生产人员,763.0,688375,8,0
688375,2022-07-11,B,8,采购人员,31.0,688375,8,0
688375,2022-07-11,B,8,销售人员,25.0,688375,8,0
688375,2022-07-11,B,8,研发人员,237.0,688375,8,0
688375,2022-07-11,B,0,总人数,1215.0,688375,0,0
688375,2022-07-11,B,2,硕士及以上,226.0,688375,2,0
688375,2022-07-11,B,2,本科,214.0,688375,2,0
688375,2022-07-11,B,2,大专,542.0,688375,2,0
688375,2022-07-11,B,2,高中及以下,233.0,688375,2,0
688376,2022-11-08,B,8,管理及后勤,167.0,688376,8,0
688376,2022-11-08,B,8,生产,275.0,688376,8,0
688376,2022-11-08,B,8,研发,129.0,688376,8,0
688376,2022-11-08,B,8,销售,163.0,688376,8,0
688376,2022-11-08,B,0,总人数,734.0,688376,0,0
688376,2022-11-08,B,2,硕士及以上,29.0,688376,2,0
688376,2022-11-08,B,2,大学本科,233.0,688376,2,0
688376,2022-11-08,B,2,大专及以下,472.0,688376,2,0
688376,2022-11-08,B,3,30岁及以下,252.0,688376,3,0
688376,2022-11-08,B,3,31-40岁,329.0,688376,3,0
688376,2022-11-08,B,3,41岁及以上,153.0,688376,3,0
688377,2020-06-23,B,8,管理人员,93.0,688377,8,0
688377,2020-06-23,B,8,销售人员,14.0,688377,8,0
688377,2020-06-23,B,8,研发人员,102.0,688377,8,0
688377,2020-06-23,B,8,生产人员,444.0,688377,8,0
688377,2020-06-23,B,8,其他人员,43.0,688377,8,0
688377,2020-06-23,B,0,总人数,696.0,688377,0,0
688378,2020-08-24,B,0,总人数,260.0,688378,0,0
688378,2020-08-24,B,8,生产运营人员,128.0,688378,8,0
688378,2020-08-24,B,8,研发技术人员,61.0,688378,8,0
688378,2020-08-24,B,8,销售人员,22.0,688378,8,0
688378,2020-08-24,B,8,管理人员,49.0,688378,8,0
688378,2020-08-24,B,2,博士,5.0,688378,2,0
688378,2020-08-24,B,2,硕士,50.0,688378,2,0
688378,2020-08-24,B,2,本科,141.0,688378,2,0
688378,2020-08-24,B,2,专科,39.0,688378,2,0
688378,2020-08-24,B,2,专科以下,25.0,688378,2,0
688378,2020-08-24,B,3,30周岁及以下,150.0,688378,3,0
688378,2020-08-24,B,3,31-40周岁,87.0,688378,3,0
688378,2020-08-24,B,3,41-50周岁,16.0,688378,3,0
688378,2020-08-24,B,3,51周岁及以上,7.0,688378,3,0
688379,2020-08-07,B,8,研发人员,62.0,688379,8,0
688379,2020-08-07,B,8,生产人员,336.0,688379,8,0
688379,2020-08-07,B,8,销售人员,28.0,688379,8,0
688379,2020-08-07,B,8,行政管理人员,49.0,688379,8,0
688379,2020-08-07,B,0,总人数,475.0,688379,0,0
688379,2020-08-07,B,2,硕士及以上,12.0,688379,2,0
688379,2020-08-07,B,2,大学本科,74.0,688379,2,0
688379,2020-08-07,B,2,大学专科,57.0,688379,2,0
688379,2020-08-07,B,2,高中及以下,332.0,688379,2,0
688379,2020-08-07,B,3,30岁以下,87.0,688379,3,0
688379,2020-08-07,B,3,30-40岁,199.0,688379,3,0
688379,2020-08-07,B,3,41-50岁,110.0,688379,3,0
688379,2020-08-07,B,3,50岁以上,79.0,688379,3,0
688380,2022-07-27,B,8,行政及管理人员,56.0,688380,8,0
688380,2022-07-27,B,8,研发人员,242.0,688380,8,0
688380,2022-07-27,B,8,生产人员,150.0,688380,8,0
688380,2022-07-27,B,8,销售人员,47.0,688380,8,0
688380,2022-07-27,B,0,总人数,495.0,688380,0,0
688380,2022-07-27,B,2,硕士及以上,43.0,688380,2,0
688380,2022-07-27,B,2,本科,220.0,688380,2,0
688380,2022-07-27,B,2,大专及以下,232.0,688380,2,0
688380,2022-07-27,B,3,30岁以下(含30岁),212.0,688380,3,0
688380,2022-07-27,B,3,30-40岁(含40岁),201.0,688380,3,0
688380,2022-07-27,B,3,40-50岁(含50岁),65.0,688380,3,0
688380,2022-07-27,B,3,50岁以上,17.0,688380,3,0
688381,2022-08-11,B,0,总人数,150.0,688381,0,0
688381,2022-08-11,B,2,博士,3.0,688381,2,0
688381,2022-08-11,B,2,硕士,29.0,688381,2,0
688381,2022-08-11,B,2,本科,93.0,688381,2,0
688381,2022-08-11,B,8,研发人员,79.0,688381,8,0
688381,2022-08-11,B,8,销售人员,26.0,688381,8,0
688381,2022-08-11,B,8,管理人员,45.0,688381,8,0
688381,2022-08-11,B,3,30岁以下,62.0,688381,3,0
688381,2022-08-11,B,3,31-40岁,67.0,688381,3,0
688381,2022-08-11,B,3,41-50岁,20.0,688381,3,0
688381,2022-08-11,B,3,50岁以上,1.0,688381,3,0
688381,2022-08-11,B,2,专科及以下,25.0,688381,2,0
688382,2022-07-14,B,8,研发人员,140.0,688382,8,0
688382,2022-07-14,B,8,行政及管理人员,15.0,688382,8,0
688382,2022-07-14,B,0,总人数,155.0,688382,0,0
688382,2022-07-14,B,2,博士,20.0,688382,2,0
688382,2022-07-14,B,2,硕士,52.0,688382,2,0
688382,2022-07-14,B,2,本科,71.0,688382,2,0
688382,2022-07-14,B,2,专科及以下,12.0,688382,2,0
688382,2022-07-14,B,3,30岁以下(含30岁),65.0,688382,3,0
688382,2022-07-14,B,3,30-40岁(含40岁),67.0,688382,3,0
688382,2022-07-14,B,3,40-50岁(含50岁),15.0,688382,3,0
688382,2022-07-14,B,3,50岁以上,8.0,688382,3,0
688383,2021-04-19,B,8,生产人员,531.0,688383,8,0
688383,2021-04-19,B,8,技术人员,209.0,688383,8,0
688383,2021-04-19,B,8,销售人员,189.0,688383,8,0
688383,2021-04-19,B,8,行政、管理人员,76.0,688383,8,0
688383,2021-04-19,B,0,总人数,1005.0,688383,0,0
688385,2021-07-23,B,8,管理人员,121.0,688385,8,0
688385,2021-07-23,B,8,销售人员,242.0,688385,8,0
688385,2021-07-23,B,8,技术研发人员,847.0,688385,8,0
688385,2021-07-23,B,8,生产人员,239.0,688385,8,0
688385,2021-07-23,B,0,总人数,1449.0,688385,0,0
688386,2020-09-29,B,8,研发人员,52.0,688386,8,0
688386,2020-09-29,B,8,管理及财务人员,33.0,688386,8,0
688386,2020-09-29,B,8,销售人员,26.0,688386,8,0
688386,2020-09-29,B,8,生产人员,305.0,688386,8,0
688386,2020-09-29,B,0,总人数,416.0,688386,0,0
688386,2020-09-29,B,3,50岁及以上,29.0,688386,3,0
688386,2020-09-29,B,3,40-49岁,93.0,688386,3,0
688386,2020-09-29,B,3,30-39岁,169.0,688386,3,0
688386,2020-09-29,B,3,30岁以下,125.0,688386,3,0
688386,2020-09-29,B,2,硕士及以上学历,4.0,688386,2,0
688386,2020-09-29,B,2,本科学历,45.0,688386,2,0
688386,2020-09-29,B,2,本科以下学历,367.0,688386,2,0
688387,2022-09-15,B,0,总人数,4916.0,688387,0,0
688387,2022-09-15,B,8,研发人员,2276.0,688387,8,0
688387,2022-09-15,B,8,生产人员,563.0,688387,8,0
688387,2022-09-15,B,8,销售人员,724.0,688387,8,0
688387,2022-09-15,B,8,技术服务人员,881.0,688387,8,0
688387,2022-09-15,B,8,行政及管理人员,472.0,688387,8,0
688387,2022-09-15,B,2,博士,66.0,688387,2,0
688387,2022-09-15,B,2,硕士,1354.0,688387,2,0
688387,2022-09-15,B,2,本科,2541.0,688387,2,0
688387,2022-09-15,B,2,大专,819.0,688387,2,0
688387,2022-09-15,B,2,大专以下,136.0,688387,2,0
688387,2022-09-15,B,3,30岁以下,961.0,688387,3,0
688387,2022-09-15,B,3,31-40岁,2431.0,688387,3,0
688387,2022-09-15,B,3,41-50岁,1337.0,688387,3,0
688387,2022-09-15,B,3,51岁以上,187.0,688387,3,0
688389,2019-10-25,B,8,研发人员,265.0,688389,8,0
688389,2019-10-25,B,8,销售人员,180.0,688389,8,0
688389,2019-10-25,B,8,生产人员,85.0,688389,8,0
688389,2019-10-25,B,8,用户服务人员,70.0,688389,8,0
688389,2019-10-25,B,8,行政管理人员,41.0,688389,8,0
688389,2019-10-25,B,8,计划管理人员,48.0,688389,8,0
688389,2019-10-25,B,8,采购人员,46.0,688389,8,0
688389,2019-10-25,B,0,总人数,735.0,688389,0,0
688389,2019-10-25,B,2,博士,7.0,688389,2,0
688389,2019-10-25,B,2,硕士,73.0,688389,2,0
688389,2019-10-25,B,2,本科,326.0,688389,2,0
688389,2019-10-25,B,2,大专,176.0,688389,2,0
688389,2019-10-25,B,2,中专及以下,153.0,688389,2,0
688390,2020-08-25,B,8,行政管理人员,71.0,688390,8,0
688390,2020-08-25,B,8,技术人员,167.0,688390,8,0
688390,2020-08-25,B,8,生产人员,308.0,688390,8,0
688390,2020-08-25,B,8,销售人员,227.0,688390,8,0
688390,2020-08-25,B,8,财务人员,23.0,688390,8,0
688390,2020-08-25,B,8,运营支持人员,116.0,688390,8,0
688390,2020-08-25,B,8,质量管理人员,59.0,688390,8,0
688390,2020-08-25,B,0,总人数,971.0,688390,0,0
688390,2020-08-25,B,2,硕士及以上,62.0,688390,2,0
688390,2020-08-25,B,2,大学本科,323.0,688390,2,0
688390,2020-08-25,B,2,大学专科,196.0,688390,2,0
688390,2020-08-25,B,2,高中及以下,390.0,688390,2,0
688390,2020-08-25,B,3,30岁及以下,459.0,688390,3,0
688390,2020-08-25,B,3,31岁至40岁,415.0,688390,3,0
688390,2020-08-25,B,3,41岁至50岁,80.0,688390,3,0
688390,2020-08-25,B,3,51岁及以上,17.0,688390,3,0
688391,2022-09-01,B,0,总人数,189.0,688391,0,0
688391,2022-09-01,B,8,管理人员,42.0,688391,8,0
688391,2022-09-01,B,8,销售人员,11.0,688391,8,0
688391,2022-09-01,B,8,研发人员,136.0,688391,8,0
688392,2022-09-15,B,0,总人数,450.0,688392,0,0
688392,2022-09-15,B,8,研发人员,129.0,688392,8,0
688392,2022-09-15,B,8,生产采购人员,146.0,688392,8,0
688392,2022-09-15,B,8,行政管理人员,55.0,688392,8,0
688392,2022-09-15,B,8,销售人员,111.0,688392,8,0
688392,2022-09-15,B,8,财务人员,9.0,688392,8,0
688392,2022-09-15,B,2,博士,2.0,688392,2,0
688392,2022-09-15,B,2,硕士,9.0,688392,2,0
688392,2022-09-15,B,2,本科,101.0,688392,2,0
688392,2022-09-15,B,2,大专、中专,200.0,688392,2,0
688392,2022-09-15,B,2,高中及以下,138.0,688392,2,0
688392,2022-09-15,B,3,51岁及以上,14.0,688392,3,0
688392,2022-09-15,B,3,41岁-50岁,81.0,688392,3,0
688392,2022-09-15,B,3,31岁-40岁,244.0,688392,3,0
688392,2022-09-15,B,3,30岁及以下,111.0,688392,3,0
688393,2020-08-10,B,8,管理及其他人员,85.0,688393,8,0
688393,2020-08-10,B,8,研发技术人员,91.0,688393,8,0
688393,2020-08-10,B,8,销售人员,204.0,688393,8,0
688393,2020-08-10,B,8,生产人员,106.0,688393,8,0
688393,2020-08-10,B,0,总人数,486.0,688393,0,0
